Employee ID,Department,Job Role,Gender,Age,Hire Date,Years At Company,Education,Marital Status,Business Travel,OverTime,Distance From Home,Job Satisfaction,Performance Rating,Monthly Salary,Attrition
1700,R&D,Lab Technician,Female,36,2021-01-01,5.0,Bachelor,Married,Travel_Rarely,Yes,9,4,3,11843,No
1701,R&D,Lab Technician,Female,45,2012-01-04,14.0,High School,Single,Travel_Frequently,No,1,4,4,13171,No
1702,HR,Recruiter,Female,33,2021-10-20,4.2,Bachelor,Single,Travel_Rarely,Yes,30,4,3,8567,No
1703,Sales,Sales Manager,Male,32,2023-03-16,2.8,Master,Single,Non-Travel,No,1,3,3,9867,No
1704,R&D,Lab Technician,Female,59,2010-08-11,15.4,Master,Married,Travel_Rarely,No,8,4,4,11405,No
1705,Sales,Sales Manager,Male,25,2022-02-07,3.9,Bachelor,Single,Travel_Frequently,No,27,2,3,10783,No
1706,IT,IT Manager,Female,28,2019-10-21,6.2,Master,Married,Travel_Frequently,No,1,1,4,12324,No
1707,R&D,R&D Manager,Male,44,2023-11-26,2.1,High School,Married,Travel_Frequently,Yes,28,4,4,9880,No
1708,HR,HR Manager,Female,24,2024-05-26,1.6,Bachelor,Married,Travel_Rarely,Yes,20,2,1,8490,No
1709,Sales,Sales Manager,Male,53,2024-07-02,1.5,High School,Married,Travel_Rarely,Yes,26,2,2,8947,No
1710,R&D,Lab Technician,Male,34,2025-11-25,0.1,Master,Married,Travel_Rarely,No,20,2,3,11949,No
1711,IT,IT Manager,Female,24,2025-08-07,0.4,Bachelor,Married,Non-Travel,No,12,3,2,12733,No
1712,Sales,Sales Manager,Male,50,2022-01-01,4.0,Master,Single,Travel_Rarely,Yes,22,1,3,7879,No
1713,Sales,Sales Manager,Female,27,2020-03-15,5.8,Bachelor,Married,Travel_Rarely,No,8,4,4,8933,No
1714,Marketing,Marketing Specialist,Male,59,2009-10-23,16.2,Master,Married,Non-Travel,Yes,15,4,4,10823,No
1715,IT,QA Engineer,Male,50,2017-08-09,8.4,Master,Divorced,Non-Travel,Yes,20,3,3,14736,No
1716,IT,QA Engineer,Male,39,2025-04-20,0.7,Bachelor,Single,Non-Travel,No,1,3,3,12397,No
1717,R&D,Lab Technician,Female,34,2015-02-09,10.9,Master,Married,Travel_Rarely,No,3,1,1,13339,No
1718,Finance,Finance Manager,Male,26,2024-11-25,1.1,Bachelor,Married,Non-Travel,No,23,4,3,8780,No
1719,Finance,Financial Analyst,Male,54,2022-09-14,3.3,PhD,Married,Non-Travel,No,22,4,3,10548,No
1720,HR,HR Specialist,Female,35,2025-07-02,0.5,Bachelor,Single,Travel_Rarely,Yes,26,3,2,7810,Yes
1721,Finance,Finance Manager,Male,42,2006-01-05,20.0,Master,Single,Travel_Rarely,Yes,6,2,3,13298,No
1722,Sales,Account Manager,Male,31,2020-01-02,6.0,Bachelor,Divorced,Travel_Rarely,Yes,1,3,3,9026,No
1723,Finance,Financial Analyst,Female,41,2014-10-23,11.2,Bachelor,Married,Travel_Frequently,Yes,16,1,4,9343,No
1724,R&D,Research Scientist,Female,28,2019-01-02,7.0,Master,Married,Travel_Rarely,No,26,1,3,11086,No
1725,HR,Recruiter,Male,23,2024-05-26,1.6,High School,Single,Travel_Rarely,No,14,2,4,8592,No
1726,Marketing,Content Creator,Female,60,2015-03-17,10.8,PhD,Divorced,Travel_Rarely,No,17,2,2,11172,No
1727,IT,Software Engineer,Male,57,2017-05-28,8.6,Bachelor,Married,Travel_Rarely,No,27,4,3,13136,No
1728,Sales,Sales Manager,Male,52,2024-09-13,1.3,High School,Married,Non-Travel,No,5,3,4,9798,No
1729,Sales,Sales Manager,Female,51,2021-09-14,4.3,Bachelor,Divorced,Non-Travel,No,24,3,2,9319,No
1730,Sales,Account Manager,Male,40,2023-01-01,3.0,Master,Single,Travel_Rarely,No,4,2,2,10557,Yes
1731,Sales,Sales Executive,Male,49,2008-02-11,17.9,Master,Divorced,Travel_Rarely,No,15,4,3,9583,No
1732,Finance,Accountant,Female,44,2007-02-11,18.9,Bachelor,Married,Travel_Rarely,Yes,4,4,3,13384,No
1733,R&D,R&D Manager,Male,41,2023-05-27,2.6,Bachelor,Married,Travel_Rarely,No,7,4,2,12365,No
1734,Marketing,Content Creator,Male,58,2024-04-20,1.7,PhD,Single,Non-Travel,No,28,4,3,6916,No
1735,IT,IT Manager,Male,27,2024-03-14,1.8,Bachelor,Single,Non-Travel,Yes,16,4,4,13500,Yes
1736,IT,QA Engineer,Female,34,2014-05-29,11.6,High School,Single,Travel_Frequently,No,11,3,2,14281,No
1737,Sales,Account Manager,Male,30,2021-02-07,4.9,Master,Single,Travel_Rarely,No,7,3,4,8924,Yes
1738,HR,HR Specialist,Male,58,2007-11-30,18.1,Master,Single,Non-Travel,Yes,29,1,3,8270,Yes
1739,Finance,Accountant,Female,55,2009-10-23,16.2,Bachelor,Married,Travel_Rarely,No,17,3,3,11411,No
1740,Marketing,Marketing Specialist,Female,52,2009-11-29,16.1,Master,Married,Travel_Rarely,No,20,3,3,10775,No
1741,HR,Recruiter,Female,38,2011-07-06,14.5,Bachelor,Divorced,Travel_Frequently,No,2,1,4,7885,No
1742,IT,Data Analyst,Female,40,2014-05-29,11.6,Master,Married,Travel_Rarely,Yes,24,2,2,14971,No
1743,Finance,Finance Manager,Male,52,2022-11-26,3.1,Master,Single,Travel_Frequently,No,19,2,2,11578,No
1744,Finance,Financial Analyst,Male,32,2020-05-28,5.6,Master,Single,Non-Travel,No,26,4,4,8909,No
1745,Sales,Sales Manager,Female,25,2024-10-19,1.2,Master,Single,Travel_Rarely,Yes,23,3,2,9389,No
1746,HR,HR Manager,Male,53,2016-08-09,9.4,Master,Single,Travel_Rarely,No,2,1,4,9648,No
1747,HR,HR Specialist,Male,26,2025-10-19,0.2,Master,Married,Travel_Rarely,No,23,3,3,6183,No
1748,Marketing,Marketing Manager,Male,50,2016-01-03,10.0,Bachelor,Married,Travel_Rarely,No,19,4,2,8706,No
1749,IT,IT Manager,Male,46,2023-11-26,2.1,Master,Single,Non-Travel,Yes,22,4,3,11520,No
1750,Finance,Financial Analyst,Male,31,2021-07-03,4.5,Master,Divorced,Travel_Rarely,Yes,16,2,3,10824,No
1751,Marketing,Marketing Manager,Male,22,2025-08-07,0.4,Bachelor,Married,Non-Travel,No,14,4,4,7462,No
1752,IT,IT Manager,Female,55,2021-10-20,4.2,Bachelor,Single,Travel_Rarely,Yes,30,4,3,12757,Yes
1753,Finance,Financial Analyst,Male,24,2024-05-26,1.6,Master,Married,Travel_Rarely,No,19,1,3,9845,No
1754,R&D,R&D Manager,Female,33,2014-09-16,11.3,Master,Single,Travel_Rarely,Yes,12,3,3,11830,No
1755,IT,Software Engineer,Female,29,2020-05-28,5.6,Bachelor,Single,Travel_Frequently,Yes,4,2,4,11906,No
1756,Sales,Sales Executive,Male,35,2014-07-05,11.5,Master,Married,Non-Travel,Yes,4,4,2,11010,Yes
1757,R&D,Lab Technician,Female,55,2008-04-24,17.7,Bachelor,Single,Travel_Frequently,No,1,1,3,10786,No
1758,IT,Software Engineer,Female,34,2014-08-10,11.4,Bachelor,Single,Travel_Rarely,No,16,3,4,12165,No
1759,IT,IT Manager,Female,45,2011-09-17,14.3,Master,Single,Non-Travel,No,6,1,3,12610,No
1760,HR,Recruiter,Female,48,2024-07-02,1.5,High School,Single,Travel_Rarely,Yes,6,4,3,6714,No
1761,IT,Data Analyst,Female,35,2018-08-09,7.4,High School,Married,Non-Travel,No,14,4,3,14260,No
1762,Sales,Account Manager,Male,60,2018-07-04,7.5,Bachelor,Single,Travel_Rarely,No,16,1,3,9259,No
1763,Marketing,Marketing Manager,Female,22,2025-09-13,0.3,High School,Single,Travel_Rarely,Yes,1,2,2,9295,Yes
1764,Marketing,Marketing Specialist,Female,56,2009-05-30,16.6,Bachelor,Married,Travel_Rarely,No,10,3,3,10710,No
1765,HR,HR Manager,Male,25,2024-10-19,1.2,Master,Married,Travel_Frequently,Yes,28,2,3,8923,Yes
1766,R&D,Lab Technician,Male,59,2015-05-29,10.6,Bachelor,Married,Travel_Rarely,No,28,3,3,10132,No
1767,Marketing,Content Creator,Male,50,2019-01-02,7.0,Bachelor,Single,Travel_Frequently,Yes,19,2,4,8711,Yes
1768,Finance,Finance Manager,Female,41,2011-08-11,14.4,Bachelor,Single,Travel_Frequently,Yes,19,3,4,11253,No
1769,Finance,Finance Manager,Female,59,2006-02-11,19.9,High School,Married,Travel_Rarely,No,25,2,3,13704,No
1770,IT,Software Engineer,Female,28,2020-01-02,6.0,PhD,Divorced,Travel_Frequently,No,27,3,3,13358,No
1771,IT,Data Analyst,Female,59,2024-01-01,2.0,Bachelor,Single,Travel_Rarely,No,9,3,4,13522,No
1772,IT,IT Manager,Male,47,2017-11-27,8.1,Bachelor,Single,Travel_Frequently,Yes,12,4,3,11585,No
1773,Sales,Sales Manager,Male,28,2025-02-06,0.9,Master,Single,Travel_Frequently,No,5,4,4,7262,No
1774,IT,Data Analyst,Female,55,2008-09-17,17.3,Bachelor,Married,Travel_Rarely,Yes,18,4,3,14744,No
1775,HR,Recruiter,Male,43,2013-11-28,12.1,Master,Married,Travel_Rarely,No,27,4,3,11192,No
1776,IT,Data Analyst,Male,56,2019-08-09,6.4,Bachelor,Married,Travel_Rarely,No,14,3,4,13342,No
1777,Finance,Accountant,Female,29,2024-01-01,2.0,Bachelor,Single,Travel_Rarely,No,23,4,4,11442,No
1778,IT,IT Manager,Female,25,2024-09-13,1.3,Master,Married,Travel_Frequently,No,29,1,4,9798,Yes
1779,Sales,Sales Manager,Male,46,2008-04-24,17.7,PhD,Divorced,Travel_Rarely,No,9,2,3,12545,No
1780,IT,QA Engineer,Female,49,2022-08-08,3.4,Bachelor,Single,Travel_Rarely,No,18,4,3,12781,No
1781,Finance,Accountant,Female,25,2025-09-13,0.3,Bachelor,Single,Travel_Rarely,No,9,4,3,10650,No
1782,IT,Software Engineer,Male,28,2023-02-07,2.9,Bachelor,Single,Travel_Rarely,No,11,2,3,10863,No
1783,Sales,Account Manager,Female,57,2017-10-22,8.2,High School,Married,Travel_Rarely,No,5,3,4,9777,No
1784,Sales,Sales Manager,Male,26,2023-03-16,2.8,Bachelor,Married,Non-Travel,No,28,2,3,8800,No
1785,Marketing,Marketing Manager,Male,44,2019-08-09,6.4,Master,Divorced,Non-Travel,No,27,2,3,10742,No
1786,R&D,Research Scientist,Female,39,2013-08-10,12.4,Bachelor,Married,Non-Travel,No,19,4,3,10845,No
1787,Sales,Account Manager,Female,34,2021-09-14,4.3,Bachelor,Married,Non-Travel,No,4,1,4,9049,No
1788,Marketing,Marketing Manager,Male,41,2006-05-31,19.6,Master,Single,Non-Travel,No,9,3,3,11224,No
1789,Marketing,Marketing Manager,Male,39,2011-07-06,14.5,High School,Married,Travel_Rarely,No,1,4,3,8190,No
1790,Sales,Sales Manager,Male,58,2015-02-09,10.9,Master,Married,Travel_Frequently,No,8,2,3,9467,No
1791,R&D,Research Scientist,Male,54,2024-07-02,1.5,Master,Single,Travel_Frequently,No,9,2,3,11710,No
1792,Finance,Financial Analyst,Female,42,2009-11-29,16.1,Master,Single,Non-Travel,Yes,5,1,3,10009,No
1793,Sales,Sales Manager,Male,37,2015-03-17,10.8,Bachelor,Married,Travel_Frequently,Yes,22,4,2,9787,No
1794,R&D,Research Scientist,Female,48,2014-08-10,11.4,Bachelor,Single,Travel_Rarely,Yes,15,1,4,13251,Yes
1795,IT,IT Manager,Male,36,2021-09-14,4.3,Master,Single,Travel_Rarely,No,25,3,3,12203,No
1796,IT,Software Engineer,Female,48,2020-02-08,5.9,High School,Divorced,Travel_Frequently,No,21,2,4,13516,No
1797,R&D,Research Scientist,Female,23,2024-12-31,1.0,Bachelor,Married,Travel_Rarely,No,8,3,3,9977,No
1798,HR,HR Specialist,Male,39,2009-04-24,16.7,Bachelor,Married,Travel_Rarely,No,19,1,4,10039,Yes
1799,IT,Software Engineer,Female,55,2007-03-19,18.8,Master,Married,Travel_Frequently,No,14,2,3,14212,Yes
1800,Sales,Account Manager,Female,59,2025-04-20,0.7,Master,Single,Travel_Frequently,Yes,20,1,3,10185,Yes
1801,Marketing,Content Creator,Male,33,2025-09-13,0.3,Master,Married,Travel_Frequently,No,2,4,3,7449,Yes
1802,IT,Software Engineer,Female,52,2016-11-27,9.1,High School,Single,Travel_Frequently,Yes,20,1,4,14749,Yes
1803,Sales,Account Manager,Female,42,2011-05-30,14.6,High School,Married,Non-Travel,Yes,15,1,3,11540,No
1804,R&D,Research Scientist,Female,54,2017-04-22,8.7,Master,Divorced,Non-Travel,No,12,3,3,10695,No
1805,Finance,Finance Manager,Male,59,2009-05-30,16.6,Master,Single,Travel_Rarely,No,7,2,3,11992,No
1806,Sales,Sales Manager,Male,22,2025-05-26,0.6,Bachelor,Married,Non-Travel,No,16,4,3,8034,Yes
1807,Marketing,Marketing Manager,Female,25,2022-04-21,3.7,Master,Married,Travel_Frequently,No,25,2,3,10125,Yes
1808,IT,QA Engineer,Male,50,2010-05-30,15.6,Bachelor,Married,Travel_Frequently,No,25,1,3,12890,No
1809,IT,Software Engineer,Male,58,2011-08-11,14.4,High School,Single,Travel_Rarely,No,7,1,3,12259,No
1810,Finance,Accountant,Male,32,2025-03-14,0.8,Bachelor,Single,Travel_Rarely,No,21,3,3,10882,No
1811,Marketing,Content Creator,Male,31,2020-03-15,5.8,Master,Single,Travel_Rarely,No,12,2,2,7385,No
1812,R&D,Lab Technician,Female,33,2020-11-26,5.1,Master,Married,Travel_Rarely,No,20,4,2,12583,No
1813,Marketing,Content Creator,Female,24,2023-05-27,2.6,Bachelor,Married,Travel_Rarely,No,25,2,3,6772,No
1814,R&D,Research Scientist,Male,34,2023-07-03,2.5,Bachelor,Married,Travel_Rarely,No,15,3,3,10483,No
1815,R&D,Research Scientist,Female,60,2019-07-04,6.5,Bachelor,Married,Travel_Rarely,No,5,4,3,10018,No
1816,Finance,Accountant,Female,60,2013-10-22,12.2,Master,Single,Non-Travel,No,10,4,1,11131,No
1817,R&D,Lab Technician,Male,31,2022-04-21,3.7,Bachelor,Divorced,Travel_Rarely,No,5,1,4,12140,No
1818,Finance,Financial Analyst,Male,54,2019-08-09,6.4,Bachelor,Single,Travel_Frequently,No,22,1,3,9802,Yes
1819,IT,Software Engineer,Female,47,2009-04-24,16.7,Master,Single,Travel_Rarely,Yes,3,4,4,15520,No
1820,R&D,Research Scientist,Female,43,2025-03-14,0.8,Master,Single,Travel_Rarely,Yes,15,2,4,10011,No
1821,IT,Data Analyst,Female,38,2025-08-07,0.4,Bachelor,Married,Travel_Rarely,No,8,4,3,10433,No
1822,Sales,Account Manager,Female,43,2016-05-28,9.6,Master,Married,Travel_Rarely,No,30,1,2,10517,No
1823,Marketing,Marketing Specialist,Male,46,2012-11-28,13.1,Master,Single,Travel_Rarely,Yes,9,1,3,9166,Yes
1824,HR,HR Specialist,Male,48,2019-11-27,6.1,PhD,Single,Travel_Rarely,Yes,1,4,3,8193,Yes
1825,IT,Software Engineer,Female,23,2025-02-06,0.9,Master,Single,Travel_Rarely,Yes,12,2,2,12530,No
1826,IT,Software Engineer,Male,56,2017-09-15,8.3,PhD,Divorced,Travel_Rarely,No,25,2,3,11121,No
1827,Finance,Finance Manager,Male,23,2024-10-19,1.2,High School,Single,Travel_Rarely,Yes,29,1,3,11533,No
1828,Finance,Accountant,Female,45,2016-11-27,9.1,Bachelor,Married,Travel_Rarely,Yes,28,2,2,10692,No
1829,R&D,R&D Manager,Male,27,2022-01-01,4.0,Bachelor,Single,Travel_Rarely,Yes,2,4,3,9846,No
1830,Sales,Sales Executive,Male,51,2014-07-05,11.5,Bachelor,Married,Travel_Rarely,Yes,29,4,1,11943,No
1831,Marketing,Marketing Specialist,Female,26,2024-02-07,1.9,Master,Married,Non-Travel,No,7,4,1,7456,No
1832,IT,QA Engineer,Male,59,2011-11-29,14.1,Bachelor,Divorced,Non-Travel,Yes,4,2,3,15235,No
1833,Finance,Accountant,Female,36,2014-04-23,11.7,Master,Single,Travel_Frequently,Yes,16,2,2,12511,Yes
1834,IT,IT Manager,Female,28,2022-11-26,3.1,Bachelor,Single,Travel_Rarely,No,24,4,3,13381,No
1835,IT,Data Analyst,Male,26,2022-03-15,3.8,Bachelor,Single,Travel_Rarely,No,25,3,3,10880,No
1836,IT,Software Engineer,Male,52,2007-04-25,18.7,Master,Single,Non-Travel,Yes,12,2,3,14468,No
1837,R&D,R&D Manager,Male,36,2011-07-06,14.5,Master,Married,Travel_Frequently,No,17,1,3,11613,No
1838,Marketing,Content Creator,Male,32,2016-05-28,9.6,Bachelor,Single,Non-Travel,No,7,1,3,11430,No
1839,R&D,R&D Manager,Female,54,2022-05-27,3.6,Bachelor,Married,Travel_Frequently,Yes,9,3,1,10801,Yes
1840,Sales,Account Manager,Male,42,2007-05-31,18.6,High School,Single,Non-Travel,Yes,3,2,3,9347,No
1841,Sales,Sales Manager,Male,33,2019-05-28,6.6,Bachelor,Divorced,Travel_Frequently,Yes,5,3,3,10175,Yes
1842,IT,QA Engineer,Male,57,2019-11-27,6.1,PhD,Single,Non-Travel,No,7,2,4,12845,No
1843,Finance,Accountant,Male,27,2020-08-08,5.4,Bachelor,Married,Non-Travel,Yes,12,1,3,10303,No
1844,Marketing,Content Creator,Female,28,2019-11-27,6.1,Master,Married,Travel_Rarely,No,30,2,3,7494,No
1845,Sales,Account Manager,Female,43,2018-05-28,7.6,Master,Single,Travel_Rarely,Yes,6,3,2,11564,No
1846,HR,HR Specialist,Male,23,2025-11-25,0.1,Bachelor,Single,Non-Travel,Yes,5,2,3,9478,No
1847,R&D,Lab Technician,Female,36,2016-07-04,9.5,Master,Married,Travel_Rarely,Yes,9,3,2,12645,No
1848,HR,HR Manager,Male,55,2022-10-20,3.2,Bachelor,Married,Travel_Rarely,Yes,21,2,3,9040,No
1849,Sales,Sales Executive,Male,60,2012-10-22,13.2,Master,Divorced,Travel_Rarely,No,25,2,3,10272,No
1850,IT,QA Engineer,Male,27,2023-09-14,2.3,Master,Married,Travel_Rarely,No,16,1,4,11074,No
1851,R&D,R&D Manager,Female,57,2022-09-14,3.3,Master,Single,Travel_Rarely,Yes,28,4,3,10444,No
1852,HR,Recruiter,Female,39,2017-11-27,8.1,Master,Single,Travel_Rarely,No,3,1,3,8113,No
1853,IT,IT Manager,Female,27,2024-05-26,1.6,Master,Married,Travel_Rarely,No,12,3,3,10189,No
1854,IT,Software Engineer,Male,47,2012-09-16,13.3,High School,Married,Non-Travel,No,14,1,3,13079,No
1855,HR,HR Manager,Female,46,2009-03-18,16.8,Master,Single,Non-Travel,No,27,4,4,8674,No
1856,Marketing,Content Creator,Male,57,2024-10-19,1.2,Bachelor,Single,Non-Travel,No,10,1,3,6209,No
1857,IT,Software Engineer,Male,52,2017-08-09,8.4,Master,Married,Travel_Rarely,Yes,21,4,3,13645,No
1858,HR,HR Manager,Male,33,2019-08-09,6.4,Master,Single,Travel_Rarely,No,10,4,3,10307,No
1859,Marketing,Content Creator,Female,33,2014-09-16,11.3,Master,Single,Non-Travel,No,6,2,2,10614,No
1860,IT,Data Analyst,Female,46,2017-07-04,8.5,PhD,Single,Travel_Rarely,Yes,4,2,3,10802,No
1861,Finance,Accountant,Male,32,2019-03-16,6.8,Bachelor,Married,Travel_Frequently,No,13,1,3,9114,No
1862,IT,QA Engineer,Female,47,2021-11-26,4.1,Master,Married,Travel_Rarely,No,30,4,3,10187,No
1863,R&D,Lab Technician,Female,45,2016-08-09,9.4,Bachelor,Married,Travel_Rarely,No,10,3,3,10621,No
1864,HR,Recruiter,Female,59,2020-09-14,5.3,Master,Single,Travel_Frequently,Yes,21,1,3,8321,No
1865,Marketing,Marketing Manager,Male,33,2020-05-28,5.6,Bachelor,Married,Travel_Rarely,No,11,4,4,8937,No
1866,IT,IT Manager,Male,55,2017-01-02,9.0,Bachelor,Single,Travel_Rarely,Yes,25,4,3,11695,No
1867,Sales,Sales Manager,Male,27,2023-04-21,2.7,Bachelor,Married,Travel_Rarely,No,20,1,3,10688,No
1868,Sales,Sales Executive,Male,60,2010-11-29,15.1,Master,Married,Travel_Rarely,No,18,2,1,12713,No
1869,IT,QA Engineer,Female,37,2015-09-16,10.3,Bachelor,Single,Travel_Rarely,No,6,1,3,13925,No
1870,R&D,Lab Technician,Female,49,2006-09-18,19.3,Bachelor,Married,Non-Travel,No,29,2,4,11127,No
1871,Sales,Sales Executive,Male,30,2019-01-02,7.0,Bachelor,Married,Non-Travel,No,15,1,3,8284,No
1872,IT,IT Manager,Male,27,2022-07-03,3.5,Master,Married,Travel_Rarely,No,11,4,3,11239,No
1873,IT,Data Analyst,Female,32,2020-07-03,5.5,Master,Single,Travel_Frequently,No,24,1,3,13816,No
1874,IT,Software Engineer,Male,50,2017-11-27,8.1,Bachelor,Married,Travel_Rarely,No,30,4,3,12061,No
1875,IT,Data Analyst,Female,51,2013-02-09,12.9,Bachelor,Married,Non-Travel,No,21,2,4,14488,No
1876,Marketing,Marketing Manager,Female,46,2012-04-23,13.7,High School,Single,Travel_Rarely,No,29,4,4,9145,No
1877,IT,QA Engineer,Male,59,2020-08-08,5.4,Master,Single,Non-Travel,Yes,22,3,3,11695,Yes
1878,R&D,Research Scientist,Male,45,2008-02-11,17.9,Bachelor,Single,Non-Travel,No,13,2,4,12864,No
1879,R&D,Research Scientist,Female,52,2006-04-25,19.7,Master,Divorced,Non-Travel,No,20,3,3,14717,No
1880,R&D,Lab Technician,Male,43,2009-10-23,16.2,Master,Single,Travel_Rarely,Yes,6,2,3,12152,Yes
1881,Marketing,Marketing Manager,Male,47,2010-01-04,16.0,Master,Divorced,Travel_Rarely,Yes,23,4,3,10182,No
1882,IT,QA Engineer,Male,26,2021-01-01,5.0,Master,Married,Travel_Rarely,Yes,11,3,3,13997,No
1883,Marketing,Marketing Specialist,Female,26,2024-09-13,1.3,Master,Married,Travel_Rarely,No,29,1,2,8200,No
1884,Marketing,Marketing Specialist,Male,45,2006-02-11,19.9,PhD,Married,Travel_Rarely,No,26,4,3,12809,No
1885,Marketing,Marketing Manager,Male,28,2025-11-25,0.1,Master,Married,Travel_Rarely,No,23,2,3,6207,Yes
1886,HR,HR Manager,Female,33,2015-01-03,11.0,Master,Single,Non-Travel,No,2,1,3,8059,No
1887,R&D,Lab Technician,Male,58,2011-11-29,14.1,Bachelor,Divorced,Travel_Rarely,No,8,2,3,12682,No
1888,Marketing,Marketing Manager,Male,59,2011-10-23,14.2,Bachelor,Married,Travel_Frequently,No,25,3,1,12123,No
1889,R&D,Lab Technician,Male,52,2023-11-26,2.1,Bachelor,Married,Travel_Rarely,Yes,13,2,3,8387,No
1890,IT,Software Engineer,Female,57,2012-01-04,14.0,Bachelor,Single,Non-Travel,No,7,3,3,14653,No
1891,Marketing,Marketing Specialist,Female,36,2015-08-10,10.4,Bachelor,Married,Travel_Rarely,No,18,3,3,7746,No
1892,R&D,R&D Manager,Female,47,2009-03-18,16.8,Master,Single,Travel_Rarely,Yes,17,4,4,12478,Yes
1893,Sales,Sales Executive,Male,27,2020-10-20,5.2,Bachelor,Single,Travel_Rarely,No,13,3,3,7375,No
1894,Finance,Finance Manager,Male,26,2023-03-16,2.8,PhD,Married,Travel_Rarely,No,26,3,4,9311,No
1895,IT,IT Manager,Male,24,2023-09-14,2.3,Bachelor,Married,Travel_Rarely,No,18,4,3,10046,No
1896,Marketing,Content Creator,Female,23,2024-03-14,1.8,High School,Married,Non-Travel,No,6,1,4,7286,No
1897,Sales,Sales Manager,Female,59,2009-09-17,16.3,PhD,Married,Travel_Frequently,No,2,2,3,11824,No
1898,Sales,Sales Executive,Female,56,2022-11-26,3.1,Bachelor,Single,Travel_Rarely,Yes,14,1,4,8504,Yes
1899,Sales,Account Manager,Female,57,2022-03-15,3.8,Master,Married,Non-Travel,No,1,3,3,7407,No
1900,Sales,Sales Executive,Female,23,2024-07-02,1.5,Bachelor,Divorced,Travel_Rarely,No,8,2,3,7426,No
1901,Sales,Account Manager,Female,57,2014-10-23,11.2,PhD,Married,Non-Travel,No,19,4,2,11433,No
1902,R&D,Lab Technician,Female,41,2019-02-08,6.9,Master,Married,Non-Travel,Yes,17,1,3,12898,No
1903,R&D,Lab Technician,Female,33,2020-03-15,5.8,Master,Married,Travel_Rarely,No,15,1,3,12252,No
1904,HR,HR Specialist,Female,38,2016-01-03,10.0,High School,Married,Travel_Rarely,No,23,1,3,10998,No
1905,IT,Software Engineer,Male,43,2012-04-23,13.7,Bachelor,Single,Non-Travel,No,28,4,4,13454,No
1906,R&D,R&D Manager,Female,40,2011-05-30,14.6,Bachelor,Single,Travel_Rarely,No,13,4,1,11004,No
1907,Sales,Sales Executive,Female,45,2015-08-10,10.4,Master,Married,Travel_Rarely,No,10,3,3,8772,No
1908,HR,HR Specialist,Male,51,2019-10-21,6.2,High School,Single,Travel_Rarely,No,14,3,4,7637,No
1909,R&D,Research Scientist,Male,41,2021-01-01,5.0,High School,Single,Travel_Rarely,No,12,4,1,12395,No
1910,R&D,Lab Technician,Male,29,2022-08-08,3.4,Master,Single,Non-Travel,No,9,4,3,9744,No
1911,IT,QA Engineer,Female,42,2024-12-31,1.0,Bachelor,Divorced,Travel_Rarely,No,5,2,3,10991,No
1912,R&D,Lab Technician,Female,42,2014-11-28,11.1,Bachelor,Divorced,Travel_Rarely,Yes,20,4,3,11877,No
1913,Marketing,Marketing Manager,Female,59,2017-09-15,8.3,Bachelor,Married,Travel_Rarely,Yes,30,4,3,10640,No
1914,IT,QA Engineer,Male,58,2021-03-15,4.8,Master,Married,Travel_Rarely,No,8,4,3,12165,No
1915,Sales,Account Manager,Male,58,2010-05-30,15.6,Bachelor,Single,Travel_Rarely,No,5,1,4,11591,No
1916,R&D,Research Scientist,Female,47,2016-10-22,9.2,Master,Married,Travel_Frequently,Yes,18,4,1,11580,No
1917,IT,QA Engineer,Female,46,2025-09-13,0.3,Bachelor,Married,Travel_Rarely,Yes,11,2,3,10880,Yes
1918,R&D,R&D Manager,Male,29,2024-01-01,2.0,Bachelor,Single,Non-Travel,No,24,4,3,11645,No
1919,IT,Software Engineer,Male,59,2014-02-09,11.9,PhD,Single,Travel_Rarely,No,30,2,3,12528,Yes
1920,IT,IT Manager,Male,47,2014-05-29,11.6,Master,Single,Travel_Rarely,No,1,3,2,14694,No
1921,R&D,Research Scientist,Female,54,2019-07-04,6.5,Master,Married,Travel_Rarely,No,1,3,3,10332,No
1922,IT,Data Analyst,Female,33,2019-11-27,6.1,Bachelor,Married,Travel_Rarely,No,19,3,4,11316,No
1923,Sales,Sales Manager,Male,26,2024-12-31,1.0,Bachelor,Divorced,Non-Travel,No,2,2,2,10187,Yes
1924,R&D,Research Scientist,Female,33,2019-07-04,6.5,Master,Single,Non-Travel,No,22,2,2,11510,Yes
1925,R&D,Lab Technician,Male,40,2025-03-14,0.8,High School,Married,Non-Travel,No,26,4,2,9689,No
1926,R&D,Lab Technician,Female,40,2009-08-12,16.4,PhD,Married,Non-Travel,No,9,3,3,10766,No
1927,IT,QA Engineer,Female,47,2016-08-09,9.4,Master,Married,Non-Travel,No,16,4,3,12282,No
1928,IT,IT Manager,Female,51,2011-05-30,14.6,High School,Divorced,Non-Travel,No,23,1,3,14684,No
1929,Sales,Account Manager,Male,24,2023-08-08,2.4,Bachelor,Single,Travel_Rarely,No,15,1,3,8507,No
1930,Sales,Account Manager,Female,42,2022-02-07,3.9,High School,Married,Travel_Rarely,No,7,3,4,7166,No
1931,Sales,Sales Executive,Male,47,2011-10-23,14.2,Bachelor,Married,Travel_Rarely,No,17,1,3,10326,No
1932,HR,HR Manager,Female,29,2018-01-02,8.0,Master,Single,Travel_Rarely,No,29,1,1,10403,No
